id,objectID,title,designer_names,designers,price,sold_price,sold_price_includes_shipping,sold_shipping_price,price_drops,created_at,sold_at,bumped_at,price_updated_at,size,category,category_path,category_size,condition,color,department,location,traits,styles,badges,cover_photo_url,photo_count,measurement_count,seller_id,seller_username,seller_rating,seller_rating_count,seller_trusted,seller_total_bought_sold,marketplace,strata,buynow,makeoffer,dropped,listing_url,shipping.us.amount,shipping.us.enabled,shipping.ca.amount,shipping.ca.enabled,shipping.uk.amount,shipping.uk.enabled,shipping.eu.amount,shipping.eu.enabled,shipping.asia.amount,shipping.asia.enabled,shipping.au.amount,shipping.au.enabled,shipping.other.amount,shipping.other.enabled
92919179,92919179,Oakley Streetman Backpack Skate Pack 2.0 laptop Bag,Oakley,"[{'id': 1748, 'name': 'Oakley'}]",36,28,False,15,"[40, 36]",2026-02-24T21:20:18.502Z,2026-03-04T03:40:17.114Z,2026-02-24T21:20:12.453Z,2026-03-03T22:32:32.244Z,28,accessories,accessories.bags_luggage,accessories.28,is_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'CN'}]",['sportswear'],[],https://media-assets.grailed.com/prd/listing/temp/cf81b979984b42d79def52f002dfdd91,5,0,6420520,WindyCityBay,4.666666666666667,192,False,560,grailed,basic,True,True,True,https://grailed.com/listings/92919179,15,True,30,False,30,False,30,False,30,False,30,False,30,False
91974417,91974417,FW17 Supreme x HYSTERIC GLAMOUR patches hoodie,Hysteric Glamour × Supreme,"[{'id': 3442, 'name': 'Hysteric Glamour'}, {'id': 6, 'name': 'Supreme'}]",300,300,False,0,"[350, 315, 300]",2026-02-06T16:10:55.022Z,2026-03-04T03:39:58.960Z,2026-02-04T18:59:39.974Z,2026-02-13T21:24:28.927Z,m,tops,tops.sweatshirts_hoodies,tops.m,is_gently_used,green,menswear,United States,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'CA'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/3775a9a8edac48ed8fd0a6c7006693bf,9,0,16374316,teIIey,,0,False,1,grailed,hype,True,True,True,https://grailed.com/listings/91974417,0,True,25,True,25,False,25,False,25,False,25,False,25,False
93020731,93020731,2021 Stone Island Cargo Pants Khaki Tan Size 34,Stone Island,"[{'id': 101, 'name': 'Stone Island'}]",150,130,False,15,[],2026-02-26T20:34:20.903Z,2026-03-04T03:39:40.458Z,2026-02-26T20:34:06.981Z,2026-02-26T20:34:20.903Z,34,bottoms,bottoms.casual_pants,bottoms.34,is_used,beige,menswear,United States,"[{'name': 'color', 'value': 'beige'}, {'name': 'country_of_origin', 'value': 'RO'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/a6beca0faf014a9a96bbca305e878ce8,7,0,111029,Callector17,4.985507246376811,46,True,164,grailed,grailed,True,True,False,https://grailed.com/listings/93020731,15,True,50,True,0,False,0,False,0,False,0,False,0,False
78867055,78867055,o1w1db10425 Under Armour® Sweatsuit Pant in Black/White,Balenciaga × Under Armour,"[{'id': 136, 'name': 'Balenciaga'}, {'id': 31757, 'name': 'Under Armour'}]",737,500,False,50,"[910, 819, 819, 737, 737, 737, 737]",2025-04-26T08:10:44.288Z,2026-03-04T03:39:21.445Z,2025-05-24T08:10:49.021Z,2026-02-21T12:06:01.325Z,28,bottoms,bottoms.sweatpants_joggers,bottoms.28,is_new,black,menswear,Europe,"[{'name': 'color', 'value': 'black'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/f752b133d6de4e62924dff298a5dab04,6,0,9621,viadeiservi,4.939701371161739,9019,True,18920,grailed,grailed,True,True,True,https://grailed.com/listings/78867055,50,True,50,True,100,True,100,True,100,True,100,True,100,True
92184603,92184603,Vintage Y2K Carhartt J97 MOS green Detroit work wear jacket,Carhartt × Vintage,"[{'id': 742, 'name': 'Carhartt'}, {'id': 160, 'name': 'Vintage'}]",350,350,False,25,[],2026-02-09T02:46:02.238Z,2026-03-04T03:38:56.761Z,2026-03-02T02:46:00.114Z,2026-03-02T02:45:10.749Z,xl,outerwear,outerwear.heavy_coats,outerwear.xl,is_used,green,menswear,United States,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/adedb8c1923042bc968eb825d88ef594,9,0,5630811,ants_haul,4.933437744714173,1277,True,3950,grailed,basic,True,True,False,https://grailed.com/listings/92184603,25,True,35,True,45,True,45,True,45,True,50,True,50,True
91150876,91150876,Rare Vintage EVISU Japanese Heritage L/S T-Shirt Size 40,Evisu,"[{'id': 1122, 'name': 'Evisu'}]",55,50,False,15,[],2026-01-19T13:17:55.570Z,2026-03-04T03:38:42.974Z,2026-02-07T09:22:54.676Z,2026-02-07T09:21:57.661Z,m,tops,tops.long_sleeve_shirts,tops.m,is_used,brown,menswear,Asia,"[{'name': 'color', 'value': 'brown'}, {'name': 'country_of_origin', 'value': 'JP'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/3658baec01cf4d0a9fd1bcad9e5402e8,6,4,9571033,Reefers,4.944444444444445,18,True,53,grailed,basic,True,True,False,https://grailed.com/listings/91150876,15,True,15,True,15,True,15,True,10,True,15,True,15,True
91993322,91993322,Hysteric Glamour Patch Puffer Parka,Hysteric Glamour,"[{'id': 3442, 'name': 'Hysteric Glamour'}]",202,180,False,20,"[250, 225, 202]",2026-02-05T03:39:42.380Z,2026-03-04T03:38:28.998Z,2026-02-25T13:48:33.706Z,2026-02-25T14:05:50.399Z,l,outerwear,outerwear.parkas,outerwear.l,is_gently_used,green,menswear,United States,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'CN'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/649157bf04fd4280b6062e9da6380d71,9,0,937690,Ragaholics,4.972727272727273,110,True,359,grailed,grailed,True,True,True,https://grailed.com/listings/91993322,20,True,35,True,38,True,38,True,40,True,35,True,40,True
88003749,88003749,Vintage 80s Gallery Magazine Sexy Women Shirt SunFaded,Office Magazine,"[{'id': 35308, 'name': 'Office Magazine'}]",228,228,False,10,"[350, 315, 283, 254, 228]",2025-11-18T02:31:20.709Z,2026-03-04T03:38:23.343Z,2025-12-15T18:53:05.903Z,2026-02-24T22:16:49.843Z,xl,tops,tops.short_sleeve_shirts,tops.xl,is_used,black,menswear,Asia,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/489de4d6653b417f8ca9a2448fcfe6a6,12,4,2430371,BUNDDLERS,4.936363636363636,110,True,318,grailed,basic,True,True,True,https://grailed.com/listings/88003749,10,True,10,True,10,True,10,True,10,True,10,True,10,True
89833161,89833161,Vintage Kenzo Handkerchief Bandana Neckerchief,Kenzo,"[{'id': 176, 'name': 'Kenzo'}]",40,40,False,0,"[80, 72, 64, 57, 51, 45, 40]",2025-12-24T06:39:18.039Z,2026-03-04T03:38:08.545Z,2025-12-24T06:39:09.563Z,2026-02-04T17:33:15.907Z,one size,accessories,accessories.gloves_scarves,accessories.one_size,is_gently_used,multi,menswear,Asia,"[{'name': 'color', 'value': 'multi'}, {'name': 'country_of_origin', 'value': 'JP'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/f1daccde8040464888993e12a1d27f8a,4,0,12132246,JamieOnlineX,4.659090909090909,44,False,161,grailed,grailed,True,True,True,https://grailed.com/listings/89833161,0,True,0,True,0,True,0,True,0,True,0,True,0,True
93227489,93227489,Alexander McQueen Oversized sneakers,Alexander McQueen,"[{'id': 45, 'name': 'Alexander McQueen'}]",150,150,False,16,[],2026-03-04T03:21:26.467Z,2026-03-04T03:37:58.096Z,2026-03-03T03:21:15.916Z,2026-03-04T03:21:26.467Z,9,footwear,footwear.lowtop_sneakers,footwear.9,is_gently_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'IT'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/699b15bb390540bb9784d47826e12cab,10,0,11802735,Mari2turnt,4.0,2,False,11,grailed,grailed,True,True,False,https://grailed.com/listings/93227489,16,True,20,True,20,True,20,True,20,True,20,True,20,True
92618480,92618480,Highway 1 Leather Motorcycle Biker Moto Pants 9649AC,Genuine Leather,"[{'id': 4955, 'name': 'Genuine Leather'}]",86,86,False,15,"[96, 86]",2026-02-18T14:59:04.536Z,2026-03-04T03:37:51.705Z,2026-02-25T14:59:03.044Z,2026-02-25T19:38:17.835Z,33,bottoms,bottoms.casual_pants,bottoms.33,is_gently_used,black,menswear,Europe,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/6bfa5637283c43219e1582fb4aff4ddc,8,4,839931,nobadenergy,4.917277913610432,1227,True,3131,grailed,basic,True,True,True,https://grailed.com/listings/92618480,15,True,15,True,15,True,15,True,15,True,20,True,15,True
92366442,92366442,Balenciaga leather explorer sling backpack !,Balenciaga,"[{'id': 136, 'name': 'Balenciaga'}]",801,725,False,0,"[1100, 990, 891, 801]",2026-02-12T22:24:45.785Z,2026-03-04T03:37:08.091Z,2026-02-12T22:24:37.035Z,2026-02-15T23:50:55.142Z,one size,accessories,accessories.bags_luggage,accessories.one_size,is_gently_used,black,menswear,Canada,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/5240bcb1de7247c088eed34c6c334077,15,0,1967462,saquede,4.806451612903226,31,False,158,grailed,grailed,True,True,True,https://grailed.com/listings/92366442,0,True,0,True,30,True,35,True,45,True,45,True,0,False
93213013,93213013,Levi's Premium Denim Jacket Size L Streetwear Y2K,Levi's,"[{'id': 265, 'name': ""Levi's""}]",36,36,False,20,[],2026-03-02T21:18:56.921Z,2026-03-04T03:37:05.377Z,2026-03-02T21:18:48.305Z,2026-03-02T21:18:56.921Z,l,outerwear,outerwear.denim_jackets,outerwear.l,is_gently_used,blue,menswear,Europe,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/f7b2b3296f25476f9135bb91c58372f2,5,2,6155829,GreatDaniDay,4.723032069970846,343,False,904,grailed,basic,True,True,False,https://grailed.com/listings/93213013,20,True,20,True,20,True,20,True,20,True,20,True,20,True
93067411,93067411,NEW Rick Owens Drkshdw Low Canvas Ramones Triple Black EU 44,Rick Owens,"[{'id': 32, 'name': 'Rick Owens'}]",591,540,False,16,[],2026-02-27T19:45:20.178Z,2026-03-04T03:36:32.925Z,2026-02-27T19:45:14.218Z,2026-02-27T19:45:20.178Z,11,footwear,footwear.lowtop_sneakers,footwear.11,is_new,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/39717700/12f9aa4a2e1a455abaa6c82b1151adc5,22,0,2363901,hirx,4.375,24,False,294,grailed,grailed,True,True,False,https://grailed.com/listings/93067411,16,True,25,True,25,True,25,True,25,True,25,True,25,True
90196738,90196738,Celine Jumbo Sole Penny Loafer,Celine,"[{'id': 1042, 'name': 'Celine'}]",454,400,False,20,"[625, 562, 505, 454]",2025-12-31T19:03:42.909Z,2026-03-04T03:36:06.300Z,2026-01-29T18:32:30.825Z,2026-02-11T21:38:32.475Z,10,footwear,footwear.formal_shoes,footwear.10,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/c96598821bf74632a8d67d904524482e,10,0,476459,jrigney12,4.942307692307692,156,True,309,grailed,grailed,True,True,True,https://grailed.com/listings/90196738,20,True,0,False,0,False,0,False,0,False,0,False,0,False
85228746,85228746,Standard James Perse V Neck Short Sleeve Tee Shirt Medium,James Perse,"[{'id': 1137, 'name': 'James Perse'}]",30,25,False,9,[],2025-09-17T20:28:08.952Z,2026-03-04T03:35:47.008Z,2025-09-17T20:27:58.997Z,2025-09-17T20:28:08.952Z,m,tops,tops.short_sleeve_shirts,tops.m,is_used,brown,menswear,United States,"[{'name': 'color', 'value': 'brown'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/8026d3fce1cb4e77be478a2825d31d24,9,0,11692412,brentbybrent,4.843434343434343,198,False,809,grailed,basic,True,True,False,https://grailed.com/listings/85228746,9,True,40,False,40,False,40,False,40,False,40,False,40,False
91933559,91933559,Grey Nike track pants size xl double pipe baggy wide leg y2k,Nike,"[{'id': 30, 'name': 'Nike'}]",65,60,False,7,[],2026-02-03T22:19:20.427Z,2026-03-04T03:35:20.718Z,2026-03-04T03:01:40.931Z,2026-03-04T02:58:26.210Z,36,accessories,accessories.socks_underwear,accessories.36,is_gently_used,gray,menswear,United States,"[{'name': 'color', 'value': 'gray'}, {'name': 'country_of_origin', 'value': 'AF'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/45a68178b7514b80a64ca1637f7b0b29,8,3,307588,Purchasablevintage,4.876712328767123,73,True,200,grailed,hype,True,True,False,https://grailed.com/listings/91933559,7,True,0,False,0,False,0,False,0,False,0,False,0,False
83126894,83126894,Vintage Y2K Pokemon PIKACHU T-Shirt Cartoon Anime Tees,Cartoon Network,"[{'id': 24725, 'name': 'Cartoon Network'}]",50,50,False,25,"[120, 108, 97, 87, 78, 70, 63, 56, 50]",2025-08-02T15:14:21.265Z,2026-03-04T03:35:16.603Z,2025-08-02T15:14:21.265Z,2025-09-20T18:10:41.776Z,l,tops,tops.short_sleeve_shirts,tops.l,is_gently_used,multi,menswear,Asia,"[{'name': 'color', 'value': 'multi'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/45032341/6d4f71933f8b46e8b1e0ed0c209ab6fb,6,2,5496597,MarkNickStudio,4.615079365079365,252,False,831,grailed,basic,True,True,True,https://grailed.com/listings/83126894,25,True,25,True,25,True,25,True,25,True,25,True,25,True
90417305,90417305,Carhartt Pants Mens 32x30 Brown Acid Wash Tie Dye Canvas Relaxed Fit,Carhartt,"[{'id': 742, 'name': 'Carhartt'}]",56,56,False,5,"[80, 56]",2026-01-05T19:19:05.041Z,2026-03-04T03:33:58.011Z,2026-01-05T19:18:43.603Z,2026-01-05T19:19:05.041Z,32,bottoms,bottoms.casual_pants,bottoms.32,is_used,brown,menswear,Other,"[{'name': 'color', 'value': 'brown'}, {'name': 'country_of_origin', 'value': 'MX'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/71b4b325da984447ad17820068cb53dd,10,0,12956081,BoldBlend,4.9375,32,True,146,grailed,basic,True,True,True,https://grailed.com/listings/90417305,5,True,39,True,78,True,44,True,89,True,0,False,0,False
92410073,92410073,Supreme Mariah Carey Tee FW20 Green,Supreme,"[{'id': 6, 'name': 'Supreme'}]",50,40,False,9,[],2026-02-13T20:52:55.284Z,2026-03-04T03:33:50.213Z,2026-03-01T16:48:06.375Z,2026-03-01T16:46:55.013Z,m,tops,tops.short_sleeve_shirts,tops.m,is_gently_used,green,menswear,United States,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/ce155997e0704792ba1f61eed1b79a4f,5,0,8899745,AtKCHype,4.961538461538462,520,True,1382,grailed,hype,True,True,False,https://grailed.com/listings/92410073,9,True,0,False,0,False,25,True,0,False,0,False,25,True
93018651,93018651,Chrome Hearts X Rolling Stones Zip Up Hoodie,Chrome Hearts × The Rolling Stones,"[{'id': 405, 'name': 'Chrome Hearts'}, {'id': 15282, 'name': 'The Rolling Stones'}]",1119,950,False,19,"[1999, 1400, 1119]",2026-02-27T12:41:56.175Z,2026-03-04T03:33:04.257Z,2026-02-26T19:54:24.225Z,2026-03-03T22:56:10.237Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_new,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'US'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/f89ee78ae3d646ca928c1a11acc0ed42,6,4,7673164,DesignDame199,5.0,1,False,6,grailed,grailed,True,True,True,https://grailed.com/listings/93018651,19,True,25,True,25,True,25,True,25,True,25,True,25,True
79770944,79770944,Yohji Yamamoto Pour Homme Slacks,Yohji Yamamoto,"[{'id': 288, 'name': 'Yohji Yamamoto'}]",50,50,False,13,"[150, 135, 121, 108, 97, 87, 78, 70, 63, 56, 50]",2025-05-16T21:02:24.409Z,2026-03-04T03:32:40.377Z,2025-06-11T22:49:01.311Z,2025-11-28T03:48:26.848Z,35,bottoms,bottoms.casual_pants,bottoms.35,is_gently_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/42011657d5964e758ebd52f153fe88fc,3,6,12907099,levmerkulov73180,5.0,2,False,9,grailed,grailed,True,True,True,https://grailed.com/listings/79770944,11,True,25,True,25,True,25,True,25,True,25,True,25,True
83162578,83162578,1993 PINK PANTHER - 100% SILK MADE IN ITALY TIE - № 4061,Vintage,"[{'id': 160, 'name': 'Vintage'}]",20,20,False,20,"[50, 45, 40, 36, 32, 28, 25, 22, 20]",2025-08-03T15:22:04.394Z,2026-03-04T03:29:56.356Z,2025-08-31T15:22:15.788Z,2025-09-21T18:11:11.548Z,one size,accessories,accessories.ties_pocketsquares,accessories.one_size,is_gently_used,blue,menswear,Europe,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'UA'}]",['avant-garde'],[],https://media-assets.grailed.com/prd/listing/42511590/98ce22b2c91648fc8a62b261014cb28f,7,0,5582365,iseemyway,4.706948640483383,331,False,1179,grailed,basic,True,True,True,https://grailed.com/listings/83162578,20,True,20,True,20,True,20,True,20,True,20,True,20,True
72158422,72158422,LIMI feu Yohji Yamamoto - Leather x Lace Mini Clasp Wallet,Limi Feu × Yohji Yamamoto,"[{'id': 10904, 'name': 'Limi Feu'}, {'id': 288, 'name': 'Yohji Yamamoto'}]",300,240,False,35,"[680, 612, 550, 495, 445, 400, 360, 324, 300]",2024-12-17T12:31:48.401Z,2026-03-04T03:29:04.308Z,2024-12-17T09:04:08.973Z,2025-02-04T22:45:38.510Z,one size,womens_bags_luggage,womens_bags_luggage.mini_bags,womens_bags_luggage.one_size,is_new,white,womenswear,Asia,"[{'name': 'color', 'value': 'white'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/615ee9cdba774fac80ae8a7634e93c68,7,3,834960,HideOnBush4869,4.804347826086956,46,False,108,grailed,grailed,False,True,True,https://grailed.com/listings/72158422,50,True,55,True,55,True,55,True,35,True,40,True,25,True
91663075,91663075,Balenciaga Cat sunglasses,Balenciaga,"[{'id': 136, 'name': 'Balenciaga'}]",350,350,False,9,[],2026-01-29T17:29:10.854Z,2026-03-04T03:28:13.957Z,2026-02-22T21:25:32.619Z,2026-02-22T21:25:12.719Z,one size,accessories,accessories.glasses,accessories.one_size,is_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/2f829b892486477aadbbf7b4eb225d22,6,0,399675,GetchaSneakersWill,4.928571428571429,84,True,354,grailed,grailed,True,True,False,https://grailed.com/listings/91663075,9,True,0,False,0,False,0,False,0,False,0,False,0,False
93176457,93176457,Syna Black + Blue OG Skull Caps,Syna World,"[{'id': 41587, 'name': 'Syna World'}]",95,95,False,0,[],2026-03-02T05:50:46.222Z,2026-03-04T03:27:59.470Z,2026-03-02T05:50:34.391Z,2026-03-02T05:50:46.222Z,one size,accessories,accessories.hats,accessories.one_size,is_new,multi,menswear,United States,"[{'name': 'color', 'value': 'multi'}, {'name': 'country_of_origin', 'value': 'CN'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/d4332ff700ee4531a53502bc0e6d81f6,2,0,13928349,DaKikx,5.0,4,False,19,grailed,hype,True,False,False,https://grailed.com/listings/93176457,0,True,25,False,25,False,25,False,25,False,25,False,60,True
88762620,88762620,Number (N)ine Motion Monogram Tee,Number (N)ine,"[{'id': 799, 'name': 'Number (N)ine'}]",41,41,False,9,"[50, 41]",2025-12-02T23:11:20.641Z,2026-03-04T03:27:18.329Z,2025-12-29T03:38:41.342Z,2025-12-30T08:37:20.381Z,m,tops,tops.short_sleeve_shirts,tops.m,is_gently_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'CN'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/ebf0330d27d84b6eaf062da20a7a9f97,5,5,15318130,FashionTrapping,,0,False,7,grailed,basic,True,True,True,https://grailed.com/listings/88762620,9,True,25,True,25,True,25,True,25,True,25,True,25,True
90882295,90882295,PRADA Linea Rossa Dark Brown Suede Chukka Boot Italy EU 40.5,Prada,"[{'id': 303, 'name': 'Prada'}]",70,60,False,25,[],2026-01-14T12:36:16.800Z,2026-03-04T03:26:36.072Z,2026-01-14T08:38:54.450Z,2026-01-14T12:36:16.800Z,7.5,footwear,footwear.boots,footwear.7.5,is_used,brown,menswear,Europe,"[{'name': 'color', 'value': 'brown'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/bcacad8e122f46bc91fd20de9a458650,15,0,17177047,supreme_dealer,5.0,11,True,30,grailed,grailed,True,True,False,https://grailed.com/listings/90882295,30,True,20,True,20,True,20,True,25,True,25,True,25,True
82357132,82357132,AssPizza X 730 Printing Pay What You Want Denim,Asspizza,"[{'id': 5493, 'name': 'Asspizza'}]",50,50,False,13,"[250, 225, 202, 181, 162, 145, 130, 117, 105, 94, 84, 75, 67, 60, 54, 50]",2025-07-15T19:15:26.519Z,2026-03-04T03:26:27.314Z,2025-07-29T19:16:54.830Z,2025-10-21T18:52:58.159Z,34,bottoms,bottoms.casual_pants,bottoms.34,is_new,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/b9ddad700cb04b2c9908bd76a9516056,7,6,479313,mattkerkhof,4.987804878048781,82,True,178,grailed,hype,True,True,True,https://grailed.com/listings/82357132,11,True,20,False,20,False,20,False,20,False,20,False,20,False
92684619,92684619,polo ralph lauren t shirt,Polo Ralph Lauren,"[{'id': 154, 'name': 'Polo Ralph Lauren'}]",31,31,False,9,"[35, 31]",2026-02-22T01:37:29.508Z,2026-03-04T03:26:17.597Z,2026-02-20T00:20:01.853Z,2026-02-28T19:40:09.727Z,s,tops,tops.polos,tops.s,is_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/b554a2f8c9974ccda1b8866b041af9e9,3,0,13131166,leshaun,,0,False,4,grailed,basic,True,True,True,https://grailed.com/listings/92684619,9,True,50,True,50,True,50,True,50,True,50,True,50,True
92309423,92309423,Chrome hearts april 2023 hoodie Pink dagger,Chrome Hearts,"[{'id': 405, 'name': 'Chrome Hearts'}]",800,720,False,30,"[890, 801, 800]",2026-02-11T19:25:01.619Z,2026-03-04T03:26:11.261Z,2026-02-11T18:34:23.021Z,2026-02-18T18:20:31.137Z,m,tops,tops.sweatshirts_hoodies,tops.m,is_gently_used,black,menswear,Europe,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'GB'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/872e4b0672bc4327b63d97eb35d6fabd,13,0,17433433,stephenvg12,,0,False,3,grailed,grailed,True,True,True,https://grailed.com/listings/92309423,35,True,30,True,15,True,15,True,25,True,25,True,50,True
93149684,93149684,Off-White Spray Marker crewneck XL,Off-White,"[{'id': 205, 'name': 'Off-White'}]",188,140,False,15,[],2026-03-01T17:18:47.331Z,2026-03-04T03:26:06.023Z,2026-03-01T17:18:47.331Z,2026-03-01T17:18:47.331Z,xl,tops,tops.sweatshirts_hoodies,tops.xl,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/6ce46ed78ae44fe4a09e7fa48b7522b2,7,0,9408792,Urbanostalgia,4.6875,16,False,34,grailed,hype,True,True,False,https://grailed.com/listings/93149684,15,True,0,False,0,False,0,False,0,False,0,False,0,False
92680111,92680111,Bare Knuckles Fist Logo Hat,Bare Knuckles,"[{'id': 35026, 'name': 'Bare Knuckles'}]",40,40,False,9,"[45, 40]",2026-02-19T21:47:32.829Z,2026-03-04T03:25:31.149Z,2026-02-19T21:47:25.061Z,2026-02-26T18:30:26.219Z,one size,accessories,accessories.hats,accessories.one_size,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/a4ceb514cbdf4bd59c6ec8bed0504efa,3,0,471647,DEADGARMS,4.727272727272727,11,False,53,grailed,basic,True,True,True,https://grailed.com/listings/92680111,9,True,0,False,0,False,0,False,0,False,0,False,0,False
92287040,92287040,Hellstar Heaven on Earth Tee,HELLSTAR,"[{'id': 39732, 'name': 'HELLSTAR'}]",97,60,False,9,"[135, 121, 108, 97]",2026-02-11T03:31:55.349Z,2026-03-04T03:25:28.870Z,2026-02-25T17:44:13.453Z,2026-03-03T19:16:41.020Z,xl,tops,tops.short_sleeve_shirts,tops.xl,is_new,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/5e0edeecf58944deac63fe7fec450cef,5,0,14519090,gaijingoji,4.661764705882353,68,False,292,grailed,hype,True,True,True,https://grailed.com/listings/92287040,9,True,40,True,25,False,25,False,25,False,25,False,25,False
82497764,82497764,Gucci Men’s Black Leather Brogue Oxford Dress Shoes – US 9,Gucci,"[{'id': 79, 'name': 'Gucci'}]",188,160,False,15,[],2025-07-19T02:04:35.932Z,2026-03-04T03:24:53.137Z,2025-07-19T02:04:26.368Z,2025-07-19T02:04:35.932Z,9,footwear,footwear.leather,footwear.9,is_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/952566716f1942b88353e4a805c8956c,14,0,2342427,BAZAConcept,4.96969696969697,66,True,191,grailed,grailed,False,True,False,https://grailed.com/listings/82497764,15,True,60,True,65,True,65,True,70,True,75,True,0,False
88918526,88918526,Undercover Logo Hoodie,Undercover,"[{'id': 10, 'name': 'Undercover'}]",202,170,False,50,"[250, 225, 202]",2025-12-06T18:11:38.908Z,2026-03-04T03:24:28.340Z,2026-01-05T15:19:08.379Z,2026-02-25T21:29:54.851Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_new,black,menswear,Canada,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'JP'}]",['avant-garde'],[],https://media-assets.grailed.com/prd/listing/temp/a10a5ce79c7d419ca77fefa560753173,8,2,2522898,ligament,4.958333333333333,120,True,369,grailed,grailed,True,True,True,https://grailed.com/listings/88918526,19,True,0,True,50,True,50,True,50,True,50,True,50,True
